Accession;TM domains;Signal peptide;TM string
Q6XE38;0;Y;n5-16c21/22o
Q6XLA1;0;0;i
Q6Y2X3;3;0;o252-274i286-306o326-349i
Q6ZMB5;7;0;o47-69i89-110o130-151i185-207o219-243i255-278o304-324i
Q6ZMN7;0;0;i
Q6ZMN8;0;0;i
Q6ZMS4;0;0;i
Q6ZMV5;0;0;i
Q6ZMW2;0;0;i
Q6ZMW3;0;0;i
Q6ZMY6;0;0;i
Q6ZMY9;0;0;i
Q6ZN01;0;0;i
Q6ZN06;0;0;i
Q6ZN08;0;0;i
Q6ZN19;0;0;i
Q6ZN32;0;0;i
Q6ZN68;8;0;i52-76o82-104i111-129o149-170i182-199o205-221i233-253o299-319i
Q6ZN79;0;0;i
Q6ZN84;0;0;i
Q6ZNA1;0;0;i
Q6ZNA5;6;Y;n4-15c20/21o375-395i416-435o447-466i487-506o512-531i569-589o
Q6ZNC4;0;0;i
Q6ZNF0;0;Y;n10-21c26/27o
Q6ZNG1;0;0;i
Q6ZNI0;0;Y;n15-25c33/34o
Q6ZNM6;0;0;i
Q6ZNR0;2;0;o96-119i140-167o
Q6ZP01;0;0;i
Q6ZPB5;0;Y;n6-17c21/22o
Q6ZQQ6;0;0;i
Q6ZR62;0;0;i
Q6ZRF7;0;0;i
Q6ZRI6;0;0;i
Q6ZRR5;6;0;o6-26i38-55o75-94i101-120o162-182i191-212o
Q6ZRS4;0;0;i
Q6ZS11;0;0;i
Q6ZS30;0;0;i
Q6ZS82;1;0;o211-232i
Q6ZS86;0;0;i
Q6ZSI9;0;0;i
Q6ZSS3;0;0;i
Q6ZSU1;0;0;i
Q6ZT07;0;0;i
Q6ZT77;0;0;i
Q6ZTU2;0;0;i
Q6ZU65;0;0;i
Q6ZU67;0;0;i
Q6ZU69;2;0;o12-31i782-800o
Q6ZUJ4;0;0;i
Q6ZUK4;7;Y;n3-18c26/27o36-52i64-83o143-163i206-224o244-263i270-291o297-315i
Q6ZUS6;0;0;i
Q6ZUT6;0;0;i
Q6ZV50;0;0;i
Q6ZV89;0;0;i
Q6ZVC0;0;0;i
Q6ZVF9;0;0;i
Q6ZVL6;1;0;o1180-1204i
Q6ZVZ8;0;0;i
Q6ZWB6;0;0;i
Q719I0;0;0;i
Q71RC9;1;0;i32-52o
Q75NE6;1;0;o27-47i
Q75VX8;0;Y;n4-11c16/17o
Q765I0;0;Y;n4-23c28/29o
Q76G19;0;0;i
Q7L0X2;0;0;i
Q7L211;3;Y;n15-26c30/31o40-58i187-204o224-243i
Q7L311;1;0;i7-27o
Q7L945;0;0;i
Q7L985;1;Y;n12-22c27/28o541-566i
Q7RTS6;12;0;i30-50o62-81i101-117o137-156i168-189o241-262i289-310o326-350i370-392o398-416i496-515o527-547i
Q7RTT3;0;0;i
Q7RTT4;0;0;i
Q7RTT5;0;0;i
Q7RTT6;0;0;i
Q7RTU0;0;0;i
Q7RTU5;0;0;i
Q7RTV5;0;0;i
Q7RTX9;12;0;i32-54o74-95i102-121o127-150i162-182o188-209i315-335o355-374i381-399o405-428i440-460o472-494i
Q7RTY3;1;0;i237-255o
Q7Z2Q7;3;0;o6-25i168-185o527-547i
Q7Z2Y8;0;0;i
Q7Z304;0;Y;n2-13c18/19o
Q7Z309;0;0;i
Q7Z388;12;0;o52-73i161-178o184-202i222-240o260-280i292-310o316-337i349-370o422-441i466-483o489-511i523-542o
Q7Z3E2;0;0;i
Q7Z3J3;0;0;i
Q7Z3V5;0;0;i
Q7Z402;9;0;o169-192i213-231o266-284i363-384o404-425i495-513o555-578i599-620o667-688i
Q7Z404;8;0;i169-191o251-270i345-369o394-414i426-449o484-502i589-613o655-678i
Q7Z422;0;0;i
Q7Z4H9;0;Y;n8-15c20/21o
Q7Z4L0;1;Y;n17-22c29/30o45-64i
Q7Z4L9;0;0;i
Q7Z4R8;0;Y;n13-24c29/30o
Q7Z4Y8;0;0;i
Q7Z572;0;0;i
Q7Z5A8;0;Y;n14-25c30/31o
Q7Z5A9;0;Y;n10-21c25/26o
Q7Z5J8;1;0;i312-329o
Q7Z5L0;0;Y;n9-16c24/25o
Q7Z5L3;0;Y;n2-13c20/21o
Q7Z5L4;0;0;i
Q7Z5M5;10;0;i138-165o196-214i226-246o320-341i362-383o395-415i516-537o569-587i619-640o680-700i
Q7Z5S9;10;0;o6-27i39-59o65-86i93-114o126-145i187-211o231-252i264-285o291-311i323-343o
Q7Z5Y7;0;0;i
Q7Z6M2;0;0;i
Q7Z6P3;0;0;i
Q7Z6W1;1;0;o53-71i
Q7Z6W7;0;0;i
Q7Z713;0;0;i
Q7Z736;0;0;i
Q7Z7B8;0;Y;n3-12c16/17o
Q7Z7J9;0;0;i
Q7Z7K0;0;0;i
Q86SI9;0;0;i
Q86SM5;7;0;o14-37i49-74o80-101i122-141o161-184i196-217o223-241i
Q86SM8;7;0;o25-49i61-82o102-127i139-158o178-203i215-237o249-272i
Q86T20;1;0;o20-41i
Q86T29;0;0;i
Q86T75;0;0;i
Q86TE4;0;Y;n9-17c21/22o
Q86TI4;0;0;i
Q86UF2;1;0;o37-60i
Q86UV7;0;0;i
Q86V35;1;0;i189-210o
Q86V71;0;0;i
Q86V87;0;0;i
Q86V88;0;0;i
Q86VE3;0;0;i
Q86VG3;0;0;i
Q86VH4;1;Y;n14-27c32/33o425-447i
Q86VQ1;0;0;i
Q86VR8;0;Y;n8-19c24/25o
Q86VS3;0;0;i
Q86VU5;1;0;o12-32i
Q86VY9;2;0;i62-84o127-147i
Q86W25;0;0;i
Q86W34;0;0;i
Q86WR7;0;0;i
Q86WT1;0;0;i
Q86WZ6;0;0;i
Q86X60;0;0;i
Q86XA9;2;0;o457-478i554-579o
Q86XD8;0;0;i
Q86XE3;1;0;i67-86o
Q86XN6;0;0;i
Q86XS5;0;Y;n7-18c22/23o
Q86XU0;0;0;i
Q86XZ4;0;0;i
Q86YB7;0;0;i
Q86YQ2;0;Y;n4-15c20/21o
Q86YQ8;0;0;i
Q86YR6;0;0;i
Q8IUA0;1;0;o20-40i
Q8IUB2;0;Y;n3-15c20/21o
Q8IUB3;0;Y;n6-17c21/22o
Q8IUB5;0;Y;n4-17c22/23o
Q8IUF1;0;0;i
Q8IUH2;0;Y;n16-26c31/32o
Q8IUK8;0;Y;n28-43c51/52o
Q8IUL8;0;Y;n4-15c20/21o
Q8IUS5;1;0;o20-43i
Q8IV03;0;0;i
Q8IV33;0;0;i
Q8IV35;0;0;i
Q8IV38;0;0;i
Q8IV42;0;0;i
Q8IV50;0;0;i
Q8IVA1;0;0;i
Q8IVC4;0;0;i
Q8IVF6;0;0;i
Q8IVN3;0;0;i
Q8IVN8;0;Y;n4-15c20/21o
Q8IVU1;1;Y;n20-31c39/40o641-661i
Q8IVV8;3;Y;n8-16c21/22o31-52i64-86o152-171i
Q8IVY1;1;0;o30-52i
Q8IW50;0;0;i
Q8IW70;2;0;i65-92o112-129i
Q8IW92;0;Y;n14-25c29/30o
Q8IWB4;1;0;i24-46o
Q8IX94;1;0;o37-60i
Q8IX95;0;0;i
Q8IXE1;7;0;o25-47i59-78o98-120i141-168o205-225i237-258o270-289i
Q8IXF9;5;Y;n4-15c20/21o59-79i100-126o146-168i180-199o219-238i
Q8IXQ4;0;0;i
Q8IXR5;0;0;i
Q8IXT5;0;0;i
Q8IXU6;10;0;i39-64o76-96i108-125o137-156i163-184o196-216i228-247o259-279i291-310o316-333i
Q8IXX5;1;0;o300-320i
Q8IY50;10;0;i66-87o99-118i139-161o181-199i206-224o230-252i264-288o300-318i325-345o351-374i
Q8IY51;0;0;i
Q8IY85;0;0;i
Q8IYA7;0;0;i
Q8IYB9;0;0;i
Q8IYK2;0;0;i
Q8IYL3;0;0;i
Q8IYM0;0;0;i
Q8IYN0;0;0;i
Q8IYP2;0;Y;n3-12c17/18o
Q8IYS2;1;Y;n22-35c43/44o592-614i
Q8IYS8;0;0;i
Q8IYW4;0;0;i
Q8IZ02;0;0;i
Q8IZ13;0;0;i
Q8IZ16;0;0;i
Q8IZ40;0;0;i
Q8IZ81;0;0;i
Q8IZD0;0;0;i
Q8IZJ6;0;0;i
Q8IZM8;0;0;i
Q8IZN7;0;Y;n7-18c23/24o
Q8IZP2;0;0;i
Q8IZY5;0;0;i
Q8N0U6;0;0;i
Q8N0V4;0;Y;n7-18c22/23o
Q8N0Y3;7;0;o23-47i59-78o98-120i141-164o200-223i244-264o270-289i
Q8N0Y5;9;0;o27-48i60-79o91-116i123-140o146-169i176-193o199-225i237-259o271-291i
Q8N0Z2;0;0;i
Q8N0Z9;1;Y;n12-22c27/28o411-434i
Q8N127;7;0;o20-48i60-78o98-118i130-150o197-226i238-261o273-292i
Q8N129;0;Y;n6-16c21/22o
Q8N141;0;0;i
Q8N146;7;0;o26-49i61-79o91-115i140-158o197-225i237-260o272-292i
Q8N148;7;0;o23-48i60-79o99-118i139-159o198-219i240-259o271-291i
Q8N162;7;0;o26-49i61-79o91-115i140-161o197-225i237-260o272-290i
Q8N1A6;0;0;i
Q8N1E2;0;Y;n3-14c19/20o
Q8N1L4;1;0;o12-33i
Q8N1N0;1;0;i43-60o
Q8N1P7;0;0;i
Q8N1W2;0;0;i
Q8N228;0;0;i
Q8N283;0;0;i
Q8N2I2;0;0;i
Q8N2X6;0;Y;n3-13c18/19o
Q8N309;0;0;i
Q8N323;1;0;i12-31o
Q8N328;0;0;i
Q8N336;1;0;o6-24i
Q8N349;7;0;o24-47i59-77o97-119i140-161o204-225i237-259o271-291i
Q8N3F9;7;0;o51-72i84-105o125-147i168-189o201-224i236-257o300-322i
Q8N3H0;0;Y;n14-25c30/31o
Q8N3R3;0;0;i
Q8N3S3;7;0;i111-130o136-157i169-188o547-573i634-655o667-685i753-776o
Q8N3T6;1;Y;n11-22c27/28o925-950i
Q8N3Z0;0;Y;n5-12c20/21o
Q8N3Z3;0;0;i
Q8N413;3;0;o61-87i99-120o202-222i
Q8N434;10;0;i48-72o84-104i116-138o179-196i203-222o282-306i372-390o396-418i430-450o456-479i
Q8N456;0;0;i
Q8N468;12;0;i21-40o52-74i81-101o107-126i138-160o221-241i307-335o347-365i377-396o402-424i436-458o464-487i
Q8N4B4;0;0;i
Q8N4E4;0;0;i
Q8N4F7;4;0;o51-73i80-96o102-121i142-169o
Q8N4H0;0;0;i
Q8N4S0;0;0;i
Q8N4V2;12;0;i86-108o120-143i155-176o182-198i210-231o237-258i312-332o376-395i402-419o425-447i459-479o491-510i
Q8N4Z0;0;0;i
Q8N531;0;0;i
Q8N567;0;0;i
Q8N584;0;0;i
Q8N587;0;0;i
Q8N5C6;0;0;i
Q8N5H3;0;0;i
Q8N5I9;0;0;i
Q8N5J4;0;0;i
Q8N5T2;3;0;o408-426i447-465o471-490i
Q8N5U1;4;0;o73-95i102-120o140-159i171-193o
Q8N5W9;0;0;i
Q8N5X7;0;0;i
Q8N660;0;0;i
Q8N687;0;Y;n3-14c19/20o
Q8N688;0;Y;n3-14c22/23o
Q8N6M5;0;0;i
Q8N6M8;1;0;o87-106i
Q8N6M9;0;0;i
Q8N6N3;0;0;i
Q8N6N6;0;0;i
Q8N6N7;0;0;i
Q8N6Q1;1;0;i224-244o
Q8N6V9;0;0;i
Q8N782;0;0;i
Q8N7C7;1;0;i190-207o
Q8N7F7;0;0;i
Q8N7G0;0;0;i
Q8N7M0;0;0;i
Q8N7P1;1;0;i68-89o
Q8N7Q3;0;0;i
Q8N7R0;0;0;i
Q8N7S2;1;0;o127-150i
Q8N7Z5;0;0;i
Q8N815;0;0;i
Q8N878;0;0;i
Q8N8C0;0;0;i
Q8N8D1;0;0;i
Q8N8F7;1;0;o62-86i
Q8N8M0;0;0;i
Q8N8U2;1;0;o297-316i
Q8N8U3;0;0;i
Q8N8Z6;1;Y;n19-30c34/35o459-480i
Q8N944;0;0;i
Q8N957;0;0;i
Q8N961;0;0;i
Q8N967;1;0;o307-340i
Q8N972;0;0;i
Q8N998;0;0;i
Q8N9B8;0;0;i
Q8N9F8;0;0;i
Q8N9K5;0;0;i
Q8N9M1;0;Y;n4-13c18/19o
Q8N9N7;0;0;i
Q8N9T8;0;0;i
Q8N9U0;0;0;i
Q8N9V7;0;0;i
Q8N9W8;0;0;i
Q8N9Y4;0;0;i
Q8N9Z9;0;0;i
Q8NA23;0;0;i
Q8NA47;0;0;i
Q8NA69;0;0;i
Q8NA92;0;0;i
Q8NB42;0;0;i
Q8NB46;0;0;i
Q8NBL3;3;Y;n5-23c28/29o180-201i213-234o254-281i
Q8NCI6;2;0;o12-30i141-159o
Q8NCL9;1;Y;n6-17c22/23o479-500i
Q8NCN5;0;0;i
Q8NCQ5;0;0;i
Q8NCR9;4;0;i7-34o94-116i128-149o179-201i
Q8NCX0;0;0;i
Q8ND07;0;0;i
Q8ND61;0;0;i
Q8NDA8;0;0;i
Q8NDW4;0;0;i
Q8NDY3;0;Y;n6-13c18/19o
Q8NDY6;0;0;i
Q8NDZ0;0;0;i
Q8NDZ6;8;0;i106-125o137-157i169-188o230-248i269-289o309-329i367-386o453-480i
Q8NE00;9;0;i12-31o43-70i147-166o208-227i239-256o276-294i306-327o347-376i469-491o
Q8NE18;0;0;i
Q8NE22;0;0;i
Q8NE28;0;0;i
Q8NE65;0;0;i
Q8NEA5;1;Y;n4-15c23/24o101-124i
Q8NEC7;0;0;i
Q8NEG7;0;0;i
Q8NEK5;0;0;i
Q8NEM1;0;0;i
Q8NEM2;0;0;i
Q8NEP7;0;0;i
Q8NES8;0;Y;n4-14c22/23o
Q8NEY3;0;0;i
Q8NFI4;0;0;i
Q8NFQ5;0;Y;n4-13c18/19o
Q8NFQ6;0;Y;n5-16c23/24o
Q8NFR7;0;0;i
Q8NFU4;0;Y;n4-12c17/18o
Q8NFZ6;8;0;i50-73o93-114i126-144o164-186i207-230o268-289i317-340o346-367i
Q8NG35;0;Y;n8-19c27/28o
Q8NG41;0;Y;n7-18c24/25o
Q8NG75;8;0;i37-59o71-94i106-132o152-181i193-214o220-238i250-272o284-304i
Q8NG76;7;0;o24-46i58-76o96-118i138-156o196-223i235-259o271-290i
Q8NG77;7;0;o24-46i58-76o96-118i138-156o196-223i235-259o271-290i
Q8NG78;8;0;i62-86o92-113i134-155o175-197i209-229o235-261i273-296o308-327i
Q8NG80;7;0;o22-50i57-77o97-119i140-161o199-224i236-252o272-291i
Q8NG81;7;0;o26-51i60-81o101-120i140-158o198-223i244-263o275-292i
Q8NG83;7;0;o26-51i60-81o101-120i140-158o198-226i238-260o272-292i
Q8NG84;7;0;o37-63i75-94o114-135i155-179o215-238i250-268o288-307i
Q8NG85;7;0;o22-50i57-77o97-119i140-161o199-224i236-252o272-291i
Q8NG92;7;0;o27-47i59-78o98-120i140-161o196-215i236-259o271-291i
Q8NG94;7;0;o40-65i77-94o114-135i155-177o210-236i257-276o288-307i
Q8NG95;7;0;o26-47i59-78o98-120i140-158o197-216i237-260o272-292i
Q8NG97;7;0;o26-48i60-78o98-120i140-158o204-226i238-261o273-292i
Q8NG99;8;0;o26-47i59-78o98-120i140-164o197-216i237-260o272-292i304-323o
Q8NGA1;7;0;o26-48i60-79o99-120i140-168o197-223i244-269o275-292i
Q8NGA2;7;0;o27-49i61-80o92-121i133-152o198-217i238-261o273-293i
Q8NGA5;7;0;o24-48i60-83o103-121i142-169o197-228i240-262o274-294i
Q8NGA6;7;0;o25-47i59-79o91-120i141-168o200-227i239-261o273-293i
Q8NGA8;7;0;o20-40i52-71o91-113i125-147o197-218i230-253o265-282i
Q8NGB2;7;0;o47-68i80-99o133-155i162-187o215-241i253-272o284-302i
Q8NGB4;7;0;o26-47i59-80o100-118i139-156o191-223i235-257o269-287i
Q8NGB6;7;0;o25-47i59-78o98-120i140-164o197-221i242-261o273-291i
Q8NGB8;7;0;o23-47i59-78o98-120i141-162o205-225i237-258o270-289i
Q8NGB9;7;0;o23-47i59-78o98-120i141-164o205-225i237-259o271-289i
Q8NGC0;6;0;i77-99o119-138i150-171o248-272i293-311o323-343i
Q8NGC1;7;0;o63-86i98-119o139-158i178-196o245-264i276-299o311-330i
Q8NGC2;7;0;o25-47i59-78o98-120i140-158o206-225i237-258o270-289i
Q8NGC3;7;0;o30-53i65-87o107-125i145-163o208-231i243-265o277-295i
Q8NGC4;7;0;o26-49i61-83o103-121i141-163o204-227i239-260o272-291i
Q8NGC5;7;0;o24-46i58-81o101-119i139-161o204-225i237-260o272-291i
Q8NGC6;7;0;o25-47i59-78o98-120i140-158o192-220i240-260o272-289i
Q8NGC7;7;Y;n3-14c19/20o45-66i78-96o116-138i158-180o223-244i256-279o291-310i
Q8NGC9;7;0;o35-58i70-88o108-130i150-172o215-236i248-271o283-302i
Q8NGD1;7;0;o23-47i59-78o98-120i141-164o205-225i237-258o270-289i
Q8NGD2;9;0;o25-47i59-78o98-118i130-151o157-174i181-200o206-225i237-258o270-289i
Q8NGD3;7;0;o25-47i59-78o98-120i141-158o205-227i239-260o272-289i
Q8NGD4;7;0;o25-48i60-78o98-120i140-162o205-225i237-259o271-289i
Q8NGD5;7;0;o26-49i61-79o99-121i142-163o206-226i238-259o271-290i
Q8NGE0;7;0;o25-48i60-80o92-121i141-163o197-227i239-261o276-294i
Q8NGE1;7;0;o23-48i60-79o99-118i138-160o195-219i240-259o271-290i
Q8NGE2;7;0;o23-46i58-76o96-118i138-161o196-219i240-259o271-290i
Q8NGE5;7;0;o25-48i60-82o102-120i140-162o197-216i237-255o275-293i
Q8NGE7;7;0;o50-73i85-102o117-145i165-183o225-251i263-284o296-315i
Q8NGE8;7;0;o26-49i61-82o102-120i141-164o205-225i237-258o270-289i
Q8NGE9;7;0;o27-49i61-86o98-120i140-158o197-226i238-260o272-292i
Q8NGF0;7;0;o43-68i80-98o118-139i159-182o215-240i260-279o291-314i
Q8NGF1;7;0;o28-51i63-81o101-131i143-160o203-228i248-268o274-295i
Q8NGF3;7;Y;n6-13c21/22o37-61i73-91o111-133i145-170o209-238i250-271o283-304i
Q8NGF4;7;0;o32-54i66-85o105-124i136-164o203-231i243-266o278-298i
Q8NGF6;7;0;o16-38i50-72o92-111i123-148o191-217i229-251o263-283i
Q8NGF7;7;0;o25-49i56-74o89-113i134-156o195-224i236-259o271-290i
Q8NGF8;7;0;o20-45i57-80o100-121i141-166o202-223i235-256o268-287i
Q8NGF9;9;0;o20-39i51-70o90-112i124-142o148-166i173-192o198-217i229-251o263-281i
Q8NGG0;7;0;o25-49i61-81o101-120i140-168o198-226i238-261o273-292i
Q8NGG1;8;0;i27-49o61-82i94-120o126-145i157-178o198-226i238-261o273-292i
Q8NGG3;7;0;o55-78i90-109o121-150i170-192o228-255i267-290o302-322i
Q8NGG4;7;0;o25-48i60-78o90-119i139-161o196-224i236-259o271-291i
Q8NGG5;8;0;i33-57o77-93i100-124o136-157i169-191o203-231i243-267o279-298i
Q8NGG6;8;0;i26-50o56-78i90-109o129-150i162-184o196-224i236-259o274-292i
Q8NGG7;7;0;o44-68i77-98o118-137i158-175o216-241i253-276o288-308i
Q8NGG8;8;0;i27-48o60-79i91-116o136-154i166-185o197-226i238-260o272-291i
Q8NGH3;7;0;o41-67i79-102o108-136i156-174o213-237i258-277o289-308i
Q8NGH5;5;0;o34-54i66-93o99-115i208-232o252-271i
Q8NGH6;7;0;o6-23i44-68o80-105i112-138o158-181i215-239o251-271i
Q8NGH8;7;0;o30-50i62-89o101-123i143-162o204-228i240-263o275-297i
Q8NGH9;7;0;o25-50i62-80o100-122i143-166o198-226i238-260o272-293i
Q8NGI0;7;0;o27-50i62-89o101-122i142-164o198-227i239-262o274-294i
Q8NGI1;5;0;o35-58i70-96o108-129i210-234o246-269i
Q8NGI3;6;0;o35-58i70-96o108-129i141-159o210-234i254-273o
Q8NGI4;7;0;o25-49i61-82o102-126i147-168o205-225i237-258o270-289i
Q8NGI6;7;0;o25-49i61-82o102-120i141-164o205-224i236-258o270-289i
Q8NGI7;7;0;o25-48i60-82o102-121i141-167o201-227i239-262o274-293i
Q8NGI9;7;0;o26-49i61-79o99-119i131-155o201-227i239-261o273-293i
Q8NGJ0;7;0;o28-51i63-81o101-123i143-161o203-224i245-264o276-295i
Q8NGJ1;7;0;o25-47i68-86o98-120i140-164o205-225i237-258o270-289i
Q8NGJ2;9;0;o25-50i62-80o86-108i115-134o146-168i180-200o206-228i240-262o274-294i
Q8NGJ3;7;0;o22-47i59-81o101-119i139-163o195-226i238-257o269-292i
Q8NGJ4;7;0;o25-50i62-80o86-106i142-166o198-227i239-260o272-295i
Q8NGJ5;7;0;o28-53i62-88o100-122i134-155o199-223i244-267o273-293i
Q8NGJ6;7;0;o27-51i63-89o104-122i143-163o198-222i243-266o272-295i
Q8NGJ7;7;0;o27-51i63-89o104-122i143-163o198-222i243-266o272-295i
Q8NGJ8;7;0;o34-57i69-94o106-128i140-165o203-228i249-270o282-301i
Q8NGJ9;7;0;o25-51i63-88o100-122i143-165o213-232i244-267o279-296i
Q8NGK0;7;0;o30-54i66-91o103-125i137-162o202-226i247-270o276-297i
Q8NGK1;7;0;o28-51i63-88o94-112i175-196o202-223i244-267o273-294i
Q8NGK3;7;0;o25-50i62-88o94-122i134-155o199-231i243-263o275-296i
Q8NGK4;7;0;o25-50i62-88o94-122i134-155o199-223i235-254o274-296i
Q8NGK5;7;0;o25-50i62-84o104-125i137-159o205-228i240-258o278-297i
Q8NGK6;7;0;o29-55i62-82o102-124i144-165o209-230i242-267o279-299i
Q8NGK9;7;0;o27-51i63-89o101-122i142-162o199-227i239-261o273-294i
Q8NGL0;8;0;i25-47o59-79i91-113o119-135i147-168o208-226i238-259o274-292i
Q8NGL1;7;0;o28-49i61-80o92-119i131-152o198-227i239-260o272-291i
Q8NGL2;8;0;i25-48o60-79i91-120o140-164i184-203o209-226i238-259o274-292i
Q8NGL3;6;0;o27-50i62-80o100-122i142-167o199-228i240-261o
Q8NGL4;7;0;o29-53i60-80o100-122i142-166o202-223i244-263o269-292i
Q8NGL6;7;0;o54-75i87-106o126-148i168-192o228-253i265-287o299-317i
Q8NGL7;7;0;o20-45i57-76o96-118i139-166o190-223i235-257o269-287i
Q8NGL9;7;0;o20-45i57-76o96-118i130-156o201-223i235-256o268-287i
Q8NGM1;7;0;o24-48i60-81o101-119i139-161o193-224i236-257o269-288i
Q8NGM8;7;0;o23-49i58-80o100-118i139-160o197-218i238-258o270-289i
Q8NGN0;7;0;o25-48i60-82o102-120i140-164o205-225i237-258o270-289i
Q8NGN1;7;0;o22-50i62-82o102-124i144-168o197-225i237-260o272-292i
Q8NGN2;6;0;i39-60o72-91i180-199o211-239i251-267o287-305i
Q8NGN4;7;Y;n4-15c20/21o30-47i59-80o100-119i140-161o202-225i237-259o271-289i
Q8NGN5;7;Y;n4-15c20/21o30-47i59-80o100-118i139-161o197-225i237-258o270-289i
Q8NGN6;7;Y;n4-15c20/21o30-47i59-80o100-119i140-161o198-225i237-260o266-289i
Q8NGN7;7;0;o24-48i60-80o100-126i138-156o201-223i235-258o264-285i
Q8NGN8;8;0;o24-45i57-75o95-118i130-149o155-172i193-219o239-257i269-287o
Q8NGP0;7;0;o24-45i57-74o110-129i141-166o201-223i235-256o268-287i
Q8NGP2;7;0;o25-48i60-78o98-120i140-164o200-226i238-260o275-293i
Q8NGP3;7;0;o23-46i58-77o89-118i138-162o198-224i236-258o270-290i
Q8NGP4;7;0;o23-46i58-77o89-118i138-160o198-223i235-258o270-290i
Q8NGP6;7;0;o24-47i59-76o91-119i139-157o199-220i241-260o272-291i
Q8NGP8;7;0;o26-48i60-79o91-115i136-154o200-225i237-261o273-292i
Q8NGP9;7;0;o25-48i60-78o98-120i140-158o197-225i237-260o272-292i
Q8NGQ2;7;0;o27-50i62-85o105-124i145-166o204-230i242-265o277-296i
Q8NGQ3;7;0;o39-60i72-91o111-133i153-181o210-239i251-274o286-305i
Q8NGQ4;7;0;o29-52i64-86o106-124i144-168o202-231i243-265o277-297i
Q8NGQ5;7;0;o23-50i62-86o98-120i140-158o197-228i240-259o271-291i
Q8NGQ6;7;0;o25-48i60-81o101-120i140-158o197-221i241-261o273-292i
Q8NGR1;7;0;o43-66i78-97o117-136i157-176o222-244i256-278o290-310i
Q8NGR3;7;0;o28-50i62-83o103-127i139-163o205-227i239-262o274-294i
Q8NGR4;7;0;o29-52i64-82o102-124i144-162o201-225i246-265o277-296i
Q8NGR5;8;0;i28-52o58-80i92-108o114-133i140-159o205-227i239-261o273-293i
Q8NGR8;7;0;o28-50i62-83o103-121i142-163o204-222i243-262o274-292i
Q8NGR9;7;0;o29-51i63-82o102-123i143-161o207-232i244-265o277-295i
Q8NGS0;7;0;o25-47i59-80o100-118i138-160o195-224i236-258o270-290i
Q8NGS1;7;0;o25-48i60-79o91-110i140-158o197-221i233-260o272-292i
Q8NGS3;7;0;o25-48i60-82o102-120i141-162o197-221i233-252o272-292i
Q8NGS4;7;0;o25-48i60-82o102-120i141-158o197-225i237-255o275-292i
Q8NGS5;7;0;o25-48i60-86o92-118i139-158o204-226i238-259o279-298i
Q8NGS6;7;Y;n2-12c16/17o55-78i90-108o128-150i162-182o234-256i268-289o309-328i
Q8NGS7;8;0;i26-51o57-87i99-120o140-164i176-198o204-226i238-259o279-298i
Q8NGS9;7;0;o25-48i60-78o98-120i140-158o197-226i238-259o279-298i
Q8NGT1;7;0;o25-48i60-86o92-120i140-158o197-224i236-259o271-291i
Q8NGT2;7;0;o26-48i60-86o92-120i140-158o198-225i237-260o272-292i
Q8NGT5;7;0;o25-50i62-85o97-116i137-157o193-217i237-256o268-288i
Q8NGT7;7;0;o24-50i57-77o97-119i139-163o196-224i236-260o272-291i
Q8NGT9;7;0;o22-47i54-72o92-116i137-163o192-215i236-260o272-291i
Q8NGU1;7;0;o25-46i58-81o101-120i141-161o197-221i242-260o272-292i
Q8NGU2;7;0;o25-49i61-86o92-120i141-161o197-221i242-260o272-292i
Q8NGU4;5;0;o26-48i60-82o201-226i238-261o273-293i
Q8NGU9;7;0;o46-65i85-107o127-145i166-183o232-256i298-320o332-355i
Q8NGV0;7;0;o26-48i60-81o101-120i140-158o199-225i237-259o271-291i
Q8NGV5;8;0;i57-80o92-117i129-152o172-201i213-230o236-258i270-293o305-324i
Q8NGV7;7;0;o27-50i57-78o98-120i140-158o196-225i237-260o272-292i
Q8NGX0;7;0;o25-50i71-89o101-120i140-158o197-226i238-260o272-292i
Q8NGX1;7;0;o30-53i65-84o104-125i145-167o202-230i242-265o277-297i
Q8NGX2;7;0;o27-49i61-80o92-120i140-159o198-225i237-255o275-292i
Q8NGX5;7;0;o26-51i58-78o98-120i132-158o197-219i240-260o272-292i
Q8NGX6;8;0;i12-37o43-68i80-98o118-140i160-184o217-241i262-280o292-312i
Q8NGX8;7;0;o30-53i65-86o106-125i145-167o205-230i242-265o277-297i
Q8NGX9;7;0;o25-52i59-81o101-120i140-162o200-225i237-253o273-292i
Q8NGY1;7;0;o25-48i60-79o91-120i140-164o199-225i237-260o272-292i
Q8NGY2;6;0;i21-47o59-79i100-119o208-227i239-261o273-293i
Q8NGY5;7;0;o25-50i62-82o102-120i140-158o207-226i238-260o272-292i
Q8NGY6;5;0;o25-46i58-75o200-226i238-260o272-292i
Q8NGY7;7;0;o25-48i60-82o102-120i140-158o164-184i196-221o241-260i
Q8NGY9;7;0;o24-50i57-77o97-119i139-161o199-224i236-252o272-291i
Q8NGZ0;7;0;o12-39i60-78o98-118i139-158o203-226i238-260o272-292i
Q8NGZ2;7;0;o20-49i56-76o96-118i138-159o192-219i240-258o270-290i
Q8NGZ3;5;0;o20-44i56-75o95-117i138-155o201-223i
Q8NGZ4;7;0;o25-48i60-79o99-120i140-162o197-221i242-260o272-292i
Q8NGZ5;7;0;o29-51i63-85o137-160i180-197o203-229i241-264o276-295i
